UniverName,Name,Code,Scholarship,Contract,PSchol,PCont,Lang,Type,FirstSub,SecondSub
Toshkent Kimyo Texnologiya Instituti,Neft va neft-gazni qayta ishlash texnologiyasi,5321300,125.5,81.6,67,43,uz,kunduzgi,Kimyo,Matematika
Toshkent Kimyo Texnologiya Instituti,Neft-gazkimyo sanoati texnologiyasi,5321400,91.4,75.4,49,40,uz,kunduzgi,Kimyo,Matematika
Toshkent Kimyo Texnologiya Instituti,Oziq-ovqat texnologiyasi (mahsulot turlari bo‘yicha),5321000,119.5,87.7,64,47,uz,kunduzgi,Biologiya,Kimyo
Toshkent Kimyo Texnologiya Instituti,Texnologik jarayonlar va ishlab chiqarishni avtomatlashtirish va boshqarish (tarmoqlar bo‘yicha),5311000,116.4,81.3,62,43,uz,kunduzgi,Matematika,Fizika
Toshkent Kimyo Texnologiya Instituti,Texnologik mashinalar va jihozlar (tarmoqlar bo‘yicha),5320300,104.8,75.4,56,40,uz,kunduzgi,Matematika,Fizika
Toshkent Kimyo Texnologiya Instituti,"Vinochilik texnologiyasi, bijg‘ish mahsulotlari va alkogolsiz ichimliklar texnologiyasi",5322500,97.8,75.3,52,40,uz,kunduzgi,Biologiya,Kimyo
Toshkent Kimyo Texnologiya Instituti,"Yog‘lar, efir moylari va parfumeriya-kosmetika mahsulotlari texnologiyasi",5322400,119.8,88.2,64,47,uz,kunduzgi,Biologiya,Kimyo
Termiz Davlat Universiteti,Amaliy matematika,5130200,151.4,123.3,81,66,uz,kunduzgi,Matematika,Fizika
Termiz Davlat Universiteti,Arxeologiya,5120400,145.4,139.1,78,74,uz,kunduzgi,Tarix,Geografiya
Termiz Davlat Universiteti,Arxitektura (turlari bo‘yicha),5340100,94.8,82.1,50,44,uz,kunduzgi,Matematika,Ona tili
Termiz Davlat Universiteti,Bino va inshootlar qurilishi (turlari bo‘yicha),5340200,110.5,75.5,59,40,uz,kunduzgi,Matematika,Fizika
Termiz Davlat Universiteti,Biologiya (turlari bo‘yicha),5140100,157.6,145.0,84,77,uz,kunduzgi,Biologiya,Kimyo
Termiz Davlat Universiteti,Boshlang‘ich ta’lim,5111700,148.4,120.4,79,64,uz,kunduzgi,Matematika,Ona tili
Termiz Davlat Universiteti,Filologiya va tillarni o‘qitish: fransuz tili,5120114,138.8,100.6,74,54,uz,kunduzgi,NaN,NaN
Termiz Davlat Universiteti,Filologiya va tillarni o‘qitish: ingliz tili,5120112,176.5,164.0,94,88,uz,kunduzgi,Chet tili,Ona tili
Termiz Davlat Universiteti,Filologiya va tillarni o‘qitish: o‘zbek tili,5120101,163.9,133.0,88,71,uz,kunduzgi,Ona tili,Chet tili
Termiz Davlat Universiteti,Fizika,5140200,126.6,94.3,68,50,uz,kunduzgi,Matematika,Fizika
Termiz Davlat Universiteti,Geografiya,5140600,154.7,98.5,83,52,uz,kunduzgi,Matematika,Geografiya
Termiz Davlat Universiteti,Gid hamrohligi va tarjimonlik faoliyati: ingliz tili,5611501,160.8,154.9,86,83,uz,kunduzgi,Chet tili,Ona tili
Termiz Davlat Universiteti,Inson resurslarini boshqarish,5231600,123.1,100.2,66,53,uz,kunduzgi,Matematika,Chet tili
Termiz Davlat Universiteti,Iqtisodiyot (tarmoqlar va sohalar bo‘yicha),5230100,176.2,147.4,94,79,uz,kunduzgi,Matematika,Chet tili
Termiz Davlat Universiteti,Kimyo (turlari bo‘yicha),5140500,123.0,75.7,66,40,uz,kunduzgi,Kimyo,Matematika
Termiz Davlat Universiteti,Kutubxona-axborot faoliyati (faoliyat turlari bo‘yicha),5350600,100.8,93.4,54,50,uz,kunduzgi,Matematika,Ona tili
Termiz Davlat Universiteti,Madaniyat va san’at muassasalarini tashkil etish hamda boshqarish,5151700,154.7,148.4,83,79,uz,kunduzgi,Tarix,Ona tili
Termiz Davlat Universiteti,Maktabgacha ta’lim,5111800,129.0,100.5,69,54,uz,kunduzgi,Biologiya,Ona tili
Termiz Davlat Universiteti,Maktabgacha ta’lim psixologiyasi va pedagogikasi,5112700,109.7,91.2,58,49,uz,kunduzgi,Biologiya,Ona tili
Termiz Davlat Universiteti,Matematika,5130100,157.4,126.5,84,68,uz,kunduzgi,Matematika,Fizika
Termiz Davlat Universiteti,Matematika va informatika,5110100,129.2,104.1,69,55,uz,kunduzgi,Matematika,Fizika
Termiz Davlat Universiteti,Mehmonxona xo‘jaligini tashkil etish va boshqarish,5610200,125.8,110.2,67,59,uz,kunduzgi,Matematika,Chet tili
Termiz Davlat Universiteti,"Milliy g‘oya, ma’naviyat asoslari va huquq ta’limi",5111600,179.4,145.2,96,78,uz,kunduzgi,Tarix,Ona tili
Termiz Davlat Universiteti,Pedagogika va psixologiya,5110900,142.0,128.9,76,69,uz,kunduzgi,Biologiya,Ona tili
Termiz Davlat Universiteti,Psixologiya: amaliy psixologiya,5210203,151.3,101.1,81,54,uz,kunduzgi,Biologiya,Ona tili
Termiz Davlat Universiteti,"Qurilish materiallari, buyumlari va konstruksiyalarini ishlab chiqarish",5340500,98.0,69.4,52,37,uz,kunduzgi,Matematika,Fizika
Termiz Davlat Universiteti,Tarix (mamlakatlar va yo‘nalishlar bo‘yicha),5120300,173.5,151.4,93,81,uz,kunduzgi,Tarix,Geografiya
Termiz Davlat Universiteti,Tarjima nazariyasi va amaliyoti: ingliz tili,5120201,170.1,160.5,91,86,uz,kunduzgi,Chet tili,Ona tili
Termiz Davlat Universiteti,Texnologik ta’lim,5112100,94.4,75.7,50,40,uz,kunduzgi,Matematika,Fizika
Termiz Davlat Universiteti,Transport logistikasi (avtomobil transporti),5620101,98.1,81.7,52,43,uz,kunduzgi,Matematika,Fizika
Termiz Davlat Universiteti,Tuproqshunoslik,5141000,135.6,113.9,72,61,uz,kunduzgi,Biologiya,Kimyo
Termiz Davlat Universiteti,Turizm (faoliyat yo‘nalishlari bo‘yicha ),5610300,157.7,151.2,84,81,uz,kunduzgi,Tarix,Chet tili
Termiz Davlat Universiteti,Xorijiy til va adabiyoti: ingliz tili,5111400,185.9,167.0,99,89,uz,kunduzgi,Ona tili,Chet tili
Termiz Davlat Universiteti,Xorijiy til va adabiyoti: nemis tili,5111401,132.0,90.8,70,48,uz,kunduzgi,NaN,NaN
Termiz Davlat Universiteti,Yengil sanoat buyumlari konstruksiyasini ishlash va texnologiyasi (milliy tikuv buyumlari),5320901,82.3,68.9,44,37,uz,kunduzgi,Matematika,Fizika
Termiz Davlat Universiteti,Yurisprudensiya (faoliyat turlari bo‘yicha),5240101,176.2,166.6,94,89,uz,kunduzgi,Tarix,Chet tili
Toshkent Davlat Agrar Universitetining Termiz Filiali,Agrobiznes va investitsion faoliyat,5233300,109.7,97.8,58,52,uz,kunduzgi,Matematika,Chet tili
Toshkent Davlat Agrar Universitetining Termiz Filiali,Agrokimyo va agrotuproqshunoslik,5410100,129.6,110.7,69,59,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Termiz Filiali,Agronomiya (dehqonchilik mahsulotlari turlari bo‘yicha),5410200,123.5,85.5,66,45,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Termiz Filiali,Agronomiya: anorchilik,5410215,101.1,78.8,54,42,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Termiz Filiali,Buxgalteriya hisobi va audit (qishloq xo‘jaligida),5230901,110.1,90.8,59,48,uz,kunduzgi,Matematika,Chet tili
Toshkent Davlat Agrar Universitetining Termiz Filiali,Dorivor o‘simliklarni yetishtirish va qayta ishlash texnologiyasi,5411100,141.9,120.3,76,64,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Termiz Filiali,Ipakchilik va tutchilik,5410900,104.3,85.7,56,46,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Termiz Filiali,Issiqxona xo‘jaligini tashkil etish va yuritish,5411700,123.0,88.2,66,47,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Termiz Filiali,Manzarali bog‘dorchilik va ko‘kalamzorlashtirish,5411200,72.9,66.4,39,35,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Termiz Filiali,Mevachilik va uzumchilik,5411000,123.4,91.0,66,48,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Termiz Filiali,O‘rmonchilik,5410800,69.3,59.7,37,32,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Termiz Filiali,O‘simliklar va qishloq xo‘jalik mahsulotlari karantini,5411500,103.8,72.4,55,38,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Termiz Filiali,O‘simliklarni himoya qilish (ekin turlari bo‘yicha),5410300,97.5,75.5,52,40,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Termiz Filiali,Qishloq xo‘jaligi ekinlari seleksiyasi va urug‘chiligi (ekin turlari bo‘yicha),5410400,126.5,94.8,68,50,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Termiz Filiali,Qishloq xo‘jaligini mexanizatsiyalashtirish,5430100,82.3,69.5,44,37,uz,kunduzgi,Matematika,Fizika
Toshkent Davlat Agrar Universitetining Termiz Filiali,Qishloq xo‘jalik mahsulotlarini saqlash va dastlabki ishlash texnologiyasi (mahsulotlar turlari bo‘yicha),5410500,87.9,71.9,47,38,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Termiz Filiali,"Sabzavotchilik, polizchilik va kartoshkachilik",5411600,114.1,82.3,61,44,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Termiz Filiali,Veterinariya meditsinasi (faoliyat turlari bo‘yicha),5440100,132.5,98.3,71,52,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Termiz Filiali,Zooinjeneriya (turlari bo‘yicha),5410600,126.3,85.5,67,45,uz,kunduzgi,Biologiya,Kimyo
Nizomiy Nomidagi Toshkent Davlat Pedagogika Universitetining Termiz Filiali,Biologiya,5110400,160.5,142.2,86,76,uz,kunduzgi,Biologiya,Kimyo
Nizomiy Nomidagi Toshkent Davlat Pedagogika Universitetining Termiz Filiali,Boshlang‘ich ta’lim,5111700,142.2,111.0,76,59,uz,kunduzgi,Matematika,Ona tili
Nizomiy Nomidagi Toshkent Davlat Pedagogika Universitetining Termiz Filiali,Maktabgacha ta’lim,5111800,134.9,97.3,72,52,uz,kunduzgi,Biologiya,Ona tili
Nizomiy Nomidagi Toshkent Davlat Pedagogika Universitetining Termiz Filiali,Matematika va informatika,5110100,151.3,111.0,81,59,uz,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universitetining Termiz Filiali,Ekologiya va atrof-muhit muhofazasi (tarmoqlar va sohalar bo‘yicha),5630100,90.8,72.5,48,38,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Texnika Universitetining Termiz Filiali,Elektr energetikasi (tarmoqlar va yo‘nalishlar bo‘yicha),5310200,123.6,85.1,66,45,uz,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universitetining Termiz Filiali,"Elektr texnikasi, elektr mexanikasi va elektr texnologiyalari (tarmoqlar bo‘yicha)",5310700,97.3,81.9,52,44,uz,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universitetining Termiz Filiali,Hayotiy faoliyat xavfsizligi,5640100,85.2,69.5,45,37,uz,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universitetining Termiz Filiali,Kimyoviy texnologiya (ishlab chiqarish turlari bo‘yicha),5320400,94.3,71.8,50,38,uz,kunduzgi,Kimyo,Matematika
Toshkent Davlat Texnika Universitetining Termiz Filiali,Konchilik elektr mexanikasi,5312200,75.9,69.1,40,37,uz,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universitetining Termiz Filiali,Konchilik ishi (faoliyat turlari bo‘yicha),5311600,87.9,69.4,47,37,uz,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universitetining Termiz Filiali,Marksheyderlik ishi,5312300,95.1,72.4,51,38,uz,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universitetining Termiz Filiali,Neft va gaz ishi (faoliyat turlari bo‘yicha),5311900,103.3,78.7,55,42,uz,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universitetining Termiz Filiali,Oziq-ovqat texnologiyasi (mahsulot turlari bo‘yicha),5321000,78.8,66.2,42,35,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Texnika Universitetining Termiz Filiali,Texnologik jarayonlar va ishlab chiqarishni avtomatlashtirish va boshqarish (tarmoqlar bo‘yicha),5311000,88.1,75.4,47,40,uz,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universitetining Termiz Filiali,Texnologik mashinalar va jihozlar (tarmoqlar bo‘yicha),5320300,97.9,73.3,52,39,uz,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universitetining Termiz Filiali,Transport vositalari muhandisligi (turlari bo‘yicha),5310600,104.2,72.7,56,39,uz,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universitetining Termiz Filiali,Yengil sanoat buyumlari konstruksiyasini ishlash va texnologiyasi (ishlab chiqarish turlari bo‘yicha),5320900,88.8,69.7,47,37,uz,kunduzgi,Matematika,Fizika
Toshkent Davlat Texnika Universitetining Termiz Filiali,Yo‘l muhandisligi (sohalar va faoliyat turlari bo‘yicha),5340600,92.2,72.7,49,39,uz,kunduzgi,Matematika,Fizika
Toshkent Tibbiyot Akademiyasining Termiz Filiali,Xalq tabobati,5511100,132.0,119.4,70,64,uz,kunduzgi,Biologiya,Kimyo
Ozbekiston Davlat Jismoniy Tarbiya Instituti,Marketing (sport marketingi),5230401,121.8,104.2,65,56,uz,kunduzgi,Matematika,Chet tili
Ozbekiston Davlat Jismoniy Tarbiya Instituti,Menejment (jismoniy tarbiya va sport menejmenti),5230211,107.4,85.0,57,45,uz,kunduzgi,Matematika,Chet tili
Ozbekiston Davlat Jismoniy Tarbiya Instituti,Menejment (sport tadbirlarini tashkil etish va boshqarish),5230213,119.4,107.0,64,57,uz,kunduzgi,Matematika,Chet tili
Ozbekiston Davlat Jismoniy Tarbiya Instituti,Psixologiya: sport psixologiyasi,5210202,109.9,95.0,59,51,uz,kunduzgi,Biologiya,Ona tili
Ozbekiston Davlat Jahon Tillari Universiteti,Axborot xizmati va jamoatchilik bilan aloqalar,5220200,129.8,104.7,69,56,uz,kunduzgi,Ona tili,Chet tili
Ozbekiston Davlat Jahon Tillari Universiteti,Filologiya va tillarni o‘qitish: fransuz tili,5120114,173.1,144.9,93,77,uz,kunduzgi,NaN,NaN
Ozbekiston Davlat Jahon Tillari Universiteti,Filologiya va tillarni o‘qitish: ingliz tili,5120112,185.9,173.2,99,93,uz,kunduzgi,Chet tili,Ona tili
Ozbekiston Davlat Jahon Tillari Universiteti,Filologiya va tillarni o‘qitish: ispan tili,5120115,170.1,142.0,91,76,uz,kunduzgi,Ona tili,Chet tili
Ozbekiston Davlat Jahon Tillari Universiteti,Filologiya va tillarni o‘qitish: koreys tili,5120104,176.6,151.2,94,81,uz,kunduzgi,NaN,NaN
Ozbekiston Davlat Jahon Tillari Universiteti,Filologiya va tillarni o‘qitish: nemis tili,5120113,160.4,116.0,86,62,uz,kunduzgi,NaN,NaN
Ozbekiston Davlat Jahon Tillari Universiteti,Filologiya va tillarni o‘qitish: xitoy tili,5120108,176.5,148.5,94,79,uz,kunduzgi,Ona tili,Chet tili
Ozbekiston Davlat Jahon Tillari Universiteti,Filologiya va tillarni o‘qitish: yapon tili,5120105,179.4,145.2,96,78,uz,kunduzgi,Ona tili,Chet tili
Ozbekiston Davlat Jahon Tillari Universiteti,Gid hamrohligi va tarjimonlik faoliyati: ingliz tili,5611501,176.6,167.2,94,89,uz,kunduzgi,Chet tili,Ona tili
Ozbekiston Davlat Jahon Tillari Universiteti,Madaniyatlararo kommunikatsiyalarning lingvistik ta’minoti (ingliz tili),5121200,176.4,166.9,94,89,uz,kunduzgi,Chet tili,Ona tili
Ozbekiston Davlat Jahon Tillari Universiteti,Maktabgacha va boshlang‘ich ta’limda xorijiy til (ingliz tili),5112200,173.3,164.2,93,88,uz,kunduzgi,Chet tili,Ona tili
Ozbekiston Davlat Jahon Tillari Universiteti,Tarjima nazariyasi va amaliyoti: arab tili,5120208,169.9,154.6,91,83,uz,kunduzgi,Ona tili,Chet tili
Ozbekiston Davlat Jahon Tillari Universiteti,Tarjima nazariyasi va amaliyoti: fransuz tili,5120203,147.7,116.5,79,62,uz,kunduzgi,NaN,NaN
Ozbekiston Davlat Jahon Tillari Universiteti,Tarjima nazariyasi va amaliyoti: ingliz tili,5120201,182.6,167.3,98,89,uz,kunduzgi,Chet tili,Ona tili
Ozbekiston Davlat Jahon Tillari Universiteti,Tarjima nazariyasi va amaliyoti: italyan tili,5120206,154.5,135.8,83,73,uz,kunduzgi,Ona tili,Chet tili
Ozbekiston Davlat Jahon Tillari Universiteti,Tarjima nazariyasi va amaliyoti: nemis tili,5120202,115.8,93.4,62,50,uz,kunduzgi,NaN,NaN
Ozbekiston Davlat Jahon Tillari Universiteti,Xorijiy til va adabiyoti: ingliz tili,5111400,185.9,173.4,99,93,uz,kunduzgi,Ona tili,Chet tili
Geologiya Fanlari Universiteti,Foydali qazilma konlarini izlash va qidirishning geofizik usullari,6000003,110.6,79.2,59,42,uz,kunduzgi,Matematika,Fizika
Geologiya Fanlari Universiteti,"Geologik tasvirlash, foydali qazilma konlarini izlash va qidirish",6000001,123.1,95.0,66,51,uz,kunduzgi,Matematika,Fizika
Geologiya Fanlari Universiteti,Geologiya-qidiruv ishlari iqtisodiyoti,6000004,142.1,121.8,76,65,uz,kunduzgi,Matematika,Chet tili
Geologiya Fanlari Universiteti,Geologiya-qidiruv ishlari texnikasi va texnologiyasi,5313300,110.7,88.4,59,47,uz,kunduzgi,Matematika,Fizika
Geologiya Fanlari Universiteti,Gidrogeologiya va muhandislik geologiyasi,5311800,85.0,78.8,45,42,uz,kunduzgi,Matematika,Fizika
Geologiya Fanlari Universiteti,Neft va gaz geologiyasi,6000002,129.4,94.7,69,50,uz,kunduzgi,Matematika,Fizika
Ozbekiston Jurnalistika Va Ommaviy Kommunikatsiyalar Universiteti,Axborot xizmati va jamoatchilik bilan aloqalar,5220200,157.8,139.3,84,74,uz,kunduzgi,Ona tili,Chet tili
Ozbekiston Jurnalistika Va Ommaviy Kommunikatsiyalar Universiteti,Jurnalistika: bosma ommaviy axborot vositalari jurnalistikasi,5220101,142.4,110.4,76,59,uz,kunduzgi,Ona tili,Chet tili
Ozbekiston Jurnalistika Va Ommaviy Kommunikatsiyalar Universiteti,Jurnalistika: harbiy jurnalistika,5220106,129.7,104.5,69,56,uz,kunduzgi,Ona tili,Chet tili
Ozbekiston Jurnalistika Va Ommaviy Kommunikatsiyalar Universiteti,Jurnalistika: internet jurnalistika,5220103,154.5,122.8,83,66,uz,kunduzgi,Ona tili,Chet tili
Ozbekiston Jurnalistika Va Ommaviy Kommunikatsiyalar Universiteti,Jurnalistika: sport jurnalistikasi,5220105,139.3,104.6,74,56,uz,kunduzgi,Ona tili,Chet tili
Ozbekiston Jurnalistika Va Ommaviy Kommunikatsiyalar Universiteti,Jurnalistika: teleradio jurnalistikasi,5220102,144.8,110.4,77,59,uz,kunduzgi,Ona tili,Chet tili
Ozbekiston Jurnalistika Va Ommaviy Kommunikatsiyalar Universiteti,Jurnalistika: xalqaro jurnalistika,5220104,160.7,116.4,86,62,uz,kunduzgi,Ona tili,Chet tili
Ozbekiston Jurnalistika Va Ommaviy Kommunikatsiyalar Universiteti,Marketing (mediamarketing va reklama),5230403,157.5,128.5,84,69,uz,kunduzgi,Matematika,Chet tili
Ozbekiston Jurnalistika Va Ommaviy Kommunikatsiyalar Universiteti,Siyosatshunoslik,5210300,170.0,163.4,91,87,uz,kunduzgi,Tarix,Chet tili
Jahon Iqtisodiyoti Va Diplomatiya Universiteti,Siyosatshunoslik,5210300,189.0,182.6,101,98,uz,kunduzgi,Tarix,Chet tili
Jahon Iqtisodiyoti Va Diplomatiya Universiteti,Xalqaro iqtisodiyot va menejment (mintaqalar va faoliyat yo‘nalishlari bo‘yicha),5233500,189.0,182.6,101,98,uz,kunduzgi,Matematika,Chet tili
Urganch Davlat Universiteti,Agronomiya (sabzavotchilik va polizchilik),5410216,141.6,117.1,76,62,uz,kunduzgi,Biologiya,Kimyo
Urganch Davlat Universiteti,Amaliy matematika,5130200,176.5,157.7,94,84,uz,kunduzgi,Matematika,Fizika
Urganch Davlat Universiteti,Arxeologiya,5120400,145.1,138.8,78,74,uz,kunduzgi,Tarix,Geografiya
Urganch Davlat Universiteti,Arxitektura (turlari bo‘yicha),5340100,104.8,81.5,56,43,uz,kunduzgi,Matematika,Ona tili
Urganch Davlat Universiteti,Avtomobilsozlik va traktorsozlik,5310500,126.0,85.4,67,45,uz,kunduzgi,Matematika,Fizika
Urganch Davlat Universiteti,Bino va inshootlar qurilishi (turlari bo‘yicha),5340200,114.3,75.8,61,40,uz,kunduzgi,Matematika,Fizika
Urganch Davlat Universiteti,Biologiya (turlari bo‘yicha),5140100,160.7,151.4,86,81,uz,kunduzgi,Biologiya,Kimyo
Urganch Davlat Universiteti,Biotexnologiya (tarmoqlar bo‘yicha),5320500,109.8,87.8,59,47,uz,kunduzgi,Biologiya,Kimyo
Urganch Davlat Universiteti,Boshlang‘ich ta’lim,5111700,176.5,132.7,94,71,uz,kunduzgi,Matematika,Ona tili
Urganch Davlat Universiteti,Buxgalteriya hisobi va audit (tarmoqlar bo‘yicha),5230900,170.3,135.9,91,73,uz,kunduzgi,Matematika,Chet tili
Urganch Davlat Universiteti,Dorivor o‘simliklarni yetishtirish va qayta ishlash texnologiyasi,5411100,157.8,141.8,84,76,uz,kunduzgi,Biologiya,Kimyo
Urganch Davlat Universiteti,Ekologiya va atrof-muhit muhofazasi (tarmoqlar va sohalar bo‘yicha),5630100,113.4,81.8,60,43,uz,kunduzgi,Biologiya,Kimyo
Urganch Davlat Universiteti,"Elektr texnikasi, elektr mexanikasi va elektr texnologiyalari (tarmoqlar bo‘yicha)",5310700,135.9,88.2,73,47,uz,kunduzgi,Matematika,Fizika
Urganch Davlat Universiteti,Filologiya va tillarni o‘qitish: fransuz tili,5120114,164.0,132.2,88,71,uz,kunduzgi,NaN,NaN
Urganch Davlat Universiteti,Filologiya va tillarni o‘qitish: ingliz tili,5120112,182.8,167.3,98,89,uz,kunduzgi,Chet tili,Ona tili
Urganch Davlat Universiteti,Filologiya va tillarni o‘qitish: nemis tili,5120113,160.8,90.8,86,48,uz,kunduzgi,NaN,NaN
Urganch Davlat Universiteti,Filologiya va tillarni o‘qitish: o‘zbek tili,5120101,167.2,144.6,89,77,uz,kunduzgi,Ona tili,Chet tili
Urganch Davlat Universiteti,Fizika,5140200,154.7,110.0,83,59,uz,kunduzgi,Matematika,Fizika
Urganch Davlat Universiteti,"Geodeziya, kartografiya va kadastr (funksiyalari bo‘yicha)",5311500,97.0,66.1,52,35,uz,kunduzgi,Matematika,Geografiya
Urganch Davlat Universiteti,Geografiya,5140600,138.6,88.5,74,47,uz,kunduzgi,Matematika,Geografiya
Urganch Davlat Universiteti,Gid hamrohligi va tarjimonlik faoliyati: ingliz tili,5611501,167.2,160.9,89,86,uz,kunduzgi,Chet tili,Ona tili
Urganch Davlat Universiteti,Iqtisodiyot (tarmoqlar va sohalar bo‘yicha),5230100,189.0,157.6,101,84,uz,kunduzgi,Matematika,Chet tili
Urganch Davlat Universiteti,Issiqxona xo‘jaligini tashkil etish va yuritish,5411700,123.0,104.4,66,56,uz,kunduzgi,Biologiya,Kimyo
Urganch Davlat Universiteti,Kimyo (turlari bo‘yicha),5140500,107.4,84.3,57,45,uz,kunduzgi,Kimyo,Matematika
Urganch Davlat Universiteti,Kimyoviy texnologiya (ishlab chiqarish turlari bo‘yicha),5320400,100.0,78.3,53,42,uz,kunduzgi,Kimyo,Matematika
Urganch Davlat Universiteti,Kompyuter ilmlari va dasturlash texnologiyalari (yo‘nalishlar bo‘yicha),5330100,148.2,97.9,79,52,uz,kunduzgi,Matematika,Fizika
Urganch Davlat Universiteti,Madaniyat va san’at muassasalarini tashkil etish hamda boshqarish,5151700,154.7,145.2,83,78,uz,kunduzgi,Tarix,Ona tili
Urganch Davlat Universiteti,Maktabgacha ta’lim,5111800,157.9,119.8,84,64,uz,kunduzgi,Biologiya,Ona tili
Urganch Davlat Universiteti,Marketing (tarmoqlar va sohalar bo‘yicha),5230400,148.2,122.0,79,65,uz,kunduzgi,Matematika,Chet tili
Urganch Davlat Universiteti,Matematik injiniring (ishlab chiqarish sohalari bo‘yicha),5130300,145.2,126.7,78,68,uz,kunduzgi,Matematika,Fizika
Urganch Davlat Universiteti,Matematika,5130100,176.4,154.8,94,83,uz,kunduzgi,Matematika,Fizika
Urganch Davlat Universiteti,Mehmonxona xo‘jaligini tashkil etish va boshqarish,5610200,148.3,113.1,79,60,uz,kunduzgi,Matematika,Chet tili
